col1,col2,col3,col4,col5,col6,col7,col8,col9
63,3,2,4,2005,52.197319,20.862923,8778,2.13447570800781
35,2,8,10,1989,52.24635,20.90441,10800,0.24096405506134
45,2,1,7,2001,52.24053,21.034167,10056,2.1049964427948
53,3,0,7,2019,52.1765,20.9928,8293,2.28662919998169
48,4,0,3,1953,52.203592,21.010965,9771,-0.0146101117134094
53,3,0,7,2019,52.1765,20.99275,8293,2.14551019668579
73,2,2,4,1937,52.207796,21.012465,11576,1.91036438941956
45,2,1,8,2018,52.24053,21.034167,13778,2.40841436386108
34,2,3,6,1950,52.24053,21.034167,12912,2.86107206344604
86,3,3,7,2009,52.24053,21.034167,9640,2.84502029418945
198,4,2,6,1996,52.24053,21.034167,9016,2.27988767623901
48,2,2,6,2009,52.21112,20.97678,13021,2.25837802886963
27,1,2,3,2012,52.23614,21.00817,11852,2.27980613708496
48,2,0,3,1953,52.203592,21.010965,9771,0.0329664945602417
48,3,4,4,1961,52.23773,21.08444,8438,1.08998084068298
56,2,2,2,2015,52.174952,21.112302,11250,2.17925930023193
97,4,4,7,2006,52.244769,20.962182,10825,1.99005699157715
55,3,4,4,1969,52.243966,21.099514,9800,1.88255381584167
64,3,4,4,1960,52.268191,20.958572,9063,0.583755850791931
49,3,8,10,1969,52.24053,21.034167,10000,0.798062682151794
84,4,1,4,1992,52.24053,21.034167,7739,0.553454875946045
67,3,1,3,1992,52.24053,21.034167,8926,0.541775822639465
72,3,0,3,2000,52.24053,21.034167,8125,1.94759440422058
117,5,1,1,2000,52.2121,21.1457,7351,1.80959486961365
82,3,3,8,2006,52.174779,21.021174,12196,0.618617534637451
77,3,1,5,2015,52.237401,21.113915,10000,2.62210869789124
29,1,3,7,1969,52.2608,20.9617,10863,1.03583312034607
122,4,3,3,2008,52.148448,21.02216,10648,1.43442249298096
131,4,3,4,2000,52.3291,20.9438,5802,0.788600921630859
82,3,11,16,2004,52.221952,20.980674,11952,2.04254460334778
92,4,3,3,2002,52.163408,21.020852,9772,1.06887054443359
52,3,6,10,1975,52.28455,21.025429,7270,0.36242949962616
154.1,4,2,3,2008,52.160438,21.0784,9670,2.7311110496521
38,2,11,16,1970,52.234669,20.990782,13816,2.89138078689575
48,2,6,10,1985,52.223152,21.097218,8021,0.642185211181641
45,2,0,7,2007,52.16628,21.01236,14889,2.59667420387268
43,2,10,10,1970,52.171409,21.003077,10931,2.8210277557373
43,2,10,10,1972,52.171268,21.002987,10931,2.84389424324036
56,2,10,10,1969,52.2926,20.9386,8197,2.39203810691833
42,2,1,3,1926,52.2554,20.9766,10477,0.781017065048218
73,3,3,3,2000,52.1999,20.9603,11028,1.68060326576233
55,2,1,4,2009,52.19071,21.04097,10546,1.91833829879761
71,3,4,6,2008,52.24053,21.034167,8141,1.926100730896
78,3,4,5,1997,52.24053,21.034167,8013,0.857266902923584
65,2,4,4,1916,52.2374,21.0295,12154,1.91372871398926
147,4,4,5,2013,52.1942,21.0347,14508,0.475668668746948
71,3,3,3,1932,52.2665,20.9781,12212,0.501384854316711
102,4,3,3,2001,52.2432,20.9001,6765,1.69272994995117
54,2,3,4,2006,52.2405,21.0342,11945,2.39432072639465
48,2,4,5,2008,52.1942,21.0347,10938,1.83815884590149
53,3,4,4,1962,52.1942,21.0347,10567,2.41345381736755
50,2,3,6,2014,52.24053,21.034167,13100,2.32589864730835
67,3,2,4,2014,52.24053,21.034167,11926,2.75507426261902
88,3,1,7,2010,52.24053,21.034167,15910,2.85889482498169
63,2,4,4,2001,52.3059,20.9331,8556,1.15904879570007
87,3,3,4,2002,52.207,21.0487,10690,1.95347929000855
67,3,0,5,2009,52.235364,20.955861,10433,1.95835709571838
56,3,4,4,1950,52.230842,21.016419,17500,1.02322626113892
36,2,7,11,2002,52.20997,20.96727,12195,2.76651430130005
121,5,2,4,2010,52.310897,21.080883,6191,2.0038058757782
50,2,1,3,2011,52.169589,21.07913,13000,1.64107441902161
53,2,0,8,2018,52.24053,21.034167,14406,2.41967678070068
94,3,10,22,2009,52.2351,20.9938,15940,2.88887166976929
59,3,5,5,1959,52.2381,20.9785,9831,0.178805112838745
63,3,2,6,2006,52.2314,20.9991,15239,2.78819894790649
100,5,1,6,2018,52.2851,20.929,11800,2.44530057907104
138.3,3,3,12,2000,52.18588,21.02207,14100,2.05887126922607
44,2,0,4,1972,52.1816,21.0457,11114,1.92339682579041
46,2,9,12,1973,52.271785,21.056367,11174,1.84246897697449
60,2,2,3,1938,52.207136,20.914436,7500,0.853781461715698
55,2,6,15,2011,52.2405,21.0342,11728,2.36686253547668
49,2,2,11,2010,52.244564,20.96409,12225,2.22293186187744
60,2,3,5,2000,52.201672,20.870343,8000,0.634302377700806
51,2,3,3,1963,52.258121,21.040151,9197,1.86559176445007
55.3,2,8,8,2004,52.202999,20.943001,9802,1.89393162727356
65,4,5,5,1966,52.216255,21.02318,12293,1.75439500808716
62,3,3,3,1988,52.138905,21.044791,8307,1.2732105255127
45,2,2,4,1951,52.2158,20.9757,10889,0.277583003044128
102,4,1,3,2002,52.2693,20.9387,9608,1.97208428382874
56,3,2,10,1975,52.1765,21.0597,8572,1.82612228393555
91,4,2,7,2005,52.2648,20.9517,9781,2.31400609016418
49,2,1,4,1950,52.209725,21.041515,10817,1.7511568069458
79,3,3,3,2004,52.2442,21.1076,8292,1.29047656059265
72,3,1,3,2001,52.202131,20.955485,9445,0.905747890472412
81,3,3,3,1929,52.2212,20.9846,10371,1.20044350624084
43,2,3,3,2015,52.179998,21.120001,11070,1.9276430606842
98,3,0,4,2000,52.267041,20.97364,15205,1.46661925315857
46,3,2,10,1966,52.2251,21.0359,13022,1.86693429946899
42,2,13,21,1980,52.2819,20.9725,8786,2.10746192932129
87.7,3,1,6,2001,52.2299,21.0262,23547,2.58852696418762
44,2,0,4,1972,52.18161,21.045736,11114,1.91971182823181
60,3,4,4,1967,52.237558,21.092027,9484,0.571150183677673
60,3,4,10,2008,52.279169,20.986706,11500,1.39762711524963
48,2,9,11,1962,52.240515,21.01397,13521,0.933939576148987
27,1,0,3,1950,52.23338,20.95718,10371,1.0009036064148
51,2,2,3,1960,52.239318,21.061271,11373,0.053411602973938
93.41,4,2,2,2009,52.16884,21.115881,10974,2.4781436920166
36,1,3,3,1955,52.241886,21.089759,9917,0.886594772338867
38,1,4,8,2007,52.332,20.9357,7764,0.817578434944153
106,4,4,4,2010,52.203529,21.011461,16982,0.637850046157837
60,3,2,4,1997,52.25467,21.062453,8534,1.88095140457153
40,1,2,3,2014,52.333,20.9465,8350,1.71920418739319
173,5,3,4,2002,52.268814,20.944233,5775,1.6157443523407
48,3,3,4,1965,52.2912,20.9438,11042,1.91833829879761
80,3,2,2,2000,52.334409,20.933928,7625,1.84775185585022
65,3,2,4,1954,52.2229,21.0075,13077,2.24354529380798
116,4,3,4,2001,52.2297,21.0122,7673,1.85057783126831
75,4,4,13,2018,52.2851,20.929,12600,2.89200687408447
70,3,4,10,1980,52.2749,20.981,8929,0.514761567115784
37,2,4,4,1960,52.255853,21.051169,10784,0.129154443740845
25,1,4,4,1955,52.242974,20.948071,12760,2.46571135520935
43,2,3,5,2019,52.33206,20.935744,6491,2.34696269035339
65,2,3,8,2014,52.26971,20.98462,10616,1.91966962814331
53,3,2,4,1974,52.23294,21.15273,8114,1.74828362464905
51,3,1,2,2018,52.325829,21.048545,7040,0.355411052703857
51,2,5,6,2004,52.129299,21.065847,11373,1.8773033618927
61,3,9,10,1986,52.254744,20.924833,8853,1.94967150688171
44,2,4,4,1965,52.250978,20.989294,11341,1.40515875816345
54,3,2,5,1954,52.225825,20.99923,12500,2.4304027557373
75,4,0,10,1993,52.328147,20.943235,6654,1.18991279602051
145.9,5,3,3,1999,52.318518,20.949783,6162,1.49872636795044
48.5,2,0,3,1961,52.190769,21.008996,9691,0.288978576660156
44,2,2,4,1955,52.207105,21.044144,9932,1.7365186214447
84,3,3,3,2013,52.23096,20.91556,9500,2.77900791168213
36,2,2,10,1969,52.205156,20.975182,10278,1.38673186302185
99,4,4,6,1952,52.222686,21.013927,14849,0.277583003044128
32.22,2,2,11,2019,52.22611,20.95693,13346,0.355411052703857
21,1,4,11,2019,52.22611,20.95693,13500,0.355411052703857
63,2,2,3,1956,52.19832,21.01715,12048,1.93093919754028
26,1,6,10,1970,52.246667,20.986534,12116,0.109643816947937
74,2,3,3,1938,52.24168,21.08406,9325,2.1700553894043
50,2,6,6,2009,52.23085,20.934294,11180,1.84581875801086
31,1,6,10,1975,52.27128,21.05203,10323,0.641774535179138
52,3,3,3,1963,52.235503,20.947006,9058,0.507206082344055
71,2,3,4,1937,52.21681,21.017207,11817,1.05634760856628
40,2,2,15,1968,52.239046,21.003934,11625,0.928032755851746
65,2,4,4,2010,52.314261,20.975916,7616,1.5676908493042
51,3,0,2,2015,52.315799,21.029508,8530,2.65585255622864
20,1,2,15,1970,52.235313,21.004475,17000,0.853131890296936
49,2,2,4,2005,52.24809,20.92068,10511,1.95392322540283
138,4,6,6,2009,52.23313,21.019,18116,2.52144932746887
45,2,2,4,1951,52.21739,20.97525,10889,0.723071217536926
116,4,3,4,2001,52.240907,20.91133,7673,1.67034363746643
48,2,0,3,1961,52.208433,21.063391,9584,0.786805272102356
57,3,4,4,1953,52.19832,21.01715,11930,2.53745341300964
77,3,1,7,2008,52.189321,20.906094,8442,1.89735507965088
38,2,5,7,1960,52.24,20.99,10500,2.15730881690979
21,1,0,3,1965,52.193086,20.892007,12619,2.0288290977478
71,3,2,3,1950,52.19832,21.01715,9296,0.222288012504578
63,3,4,10,1980,52.226469,21.099206,6747,0.473626375198364
137.66,5,0,1,1939,52.1594,21.21033,6466,1.63143372535706
93,3,2,4,2008,52.19416,21.0347,12355,1.87448239326477
62,3,10,12,1979,52.239529,21.105603,6984,1.75687551498413
77,3,2,5,2007,52.199789,21.046279,10767,2.23483681678772
55,4,0,4,1970,52.24,21.15,7182,0.899052262306213
31,1,1,10,1975,52.18,21.02,9646,0.564282894134522
36,2,3,4,1970,52.248644,21.090308,9250,0.626858949661255
38,2,4,10,1979,52.29847,21.03778,8422,0.716845393180847
46,2,3,11,2008,52.13785,21.02912,10979,1.91833829879761
44,2,4,4,1970,52.197027,20.980022,10387,0.898987531661987
104,4,4,4,2018,52.157869,21.080707,14327,1.0504138469696
42,2,3,10,1970,52.182121,21.053865,9262,2.09425759315491
45,3,0,12,1970,52.192262,21.026093,9623,1.14885354042053
26,1,6,10,1970,52.245994,20.987822,12116,0.0662469863891602
59,4,0,4,1988,52.143856,21.045549,9831,1.8820207118988
48,3,4,4,1965,52.198837,21.036077,9480,2.00006675720215
101,5,1,1,2000,52.207556,21.140927,7911,1.75144410133362
38,2,2,12,1974,52.231977,20.999422,11843,0.0212476253509521
37,2,2,4,1950,52.27749,20.94545,10163,0.987075090408325
25,1,6,7,1970,52.203019,20.972322,12400,1.83804273605347
57,3,3,3,1975,52.262642,21.028392,9036,2.41512012481689
74,2,1,5,1936,52.2024,21.011,11892,0.917140007019043
75,3,0,4,1994,52.1993,20.9087,8867,1.61797142028809
102,4,6,7,2006,52.1738,21.0538,9314,2.14244675636291
68,2,0,3,2002,52.332,20.9357,6692,0.730254769325256
70,3,1,4,2000,52.2789,20.9142,9858,2.00980877876282
75,4,4,13,2017,52.2863,20.9097,12400,2.66863560676575
72,3,3,3,1932,52.2678,20.9811,12042,0.570238351821899
75,3,11,12,1970,52.2258,20.9041,7574,1.21499347686768
58,3,8,10,1971,52.231209,20.988037,11828,1.76983165740967
24,1,7,8,1963,52.240119,20.967307,13542,1.26167941093445
63,4,2,4,1975,52.293232,21.02104,6747,0.403289556503296
46,2,1,4,1969,52.199004,21.035765,10196,1.72335124015808
48,3,5,15,1972,52.234669,20.990782,9688,1.77243614196777
39,2,5,6,1950,52.211236,20.976454,11565,1.01553821563721
42,2,3,4,1912,52.233965,21.016616,17143,2.29033732414246
61,3,5,6,2006,52.259734,20.931109,8935,1.16148996353149
82,3,3,3,2009,52.233853,20.928815,8318,0.702699542045593
41,2,1,11,1975,52.224724,20.913854,9147,1.34452843666077
37,2,0,10,1965,52.245827,20.980209,10676,1.54620218276978
48,2,1,7,2003,52.273013,21.054435,9896,1.77119898796082
57,3,3,3,1975,52.262642,21.028392,9036,2.41512012481689
46,3,9,10,1975,52.296509,21.045764,6935,0.266052007675171
46,2,9,10,1975,52.296509,21.045764,6957,0.403435230255127
36,1,4,4,1955,52.1939,21.008489,10556,0.131260871887207
39,2,6,12,2009,52.244972,20.962174,11924,1.91833829879761
40,2,2,15,1968,52.2284,21.0125,11625,1.06578660011292
49,3,1,4,1970,52.189568,21.05637,8368,0.817243814468384
24,1,3,3,1936,52.2079,20.9174,11667,1.89772868156433
90,3,4,6,1911,52.234025,21.011136,21667,2.28843641281128
50,2,2,11,2010,52.2457,20.9605,12800,1.75985097885132
53,2,4,8,2018,52.174,21.0514,11774,2.49511909484863
52,2,3,9,2018,52.20417,21.00083,15193,2.93062472343445
80,3,3,4,2000,52.197318,20.928535,9375,1.93020677566528
76,3,2,3,2005,52.2461,21.1906,7882,1.00829577445984
76,3,2,3,2005,52.24607,21.19062,7882,0.850633502006531
48,2,0,3,1961,52.192466,21.010388,9584,0.922430515289307
52,3,3,4,1975,52.196226,21.055377,8654,1.01768517494202
30.5,1,7,10,1975,52.2877,21.0211,10214,1.62496495246887
69,3,1,1,2014,52.19,20.9064,11522,2.59150671958923
77,3,2,5,2007,52.1986,21.0464,10767,1.89227294921875
32,1,6,10,1976,52.2998,21.0415,8500,1.89451289176941
54,2,3,4,2006,52.2592,20.9363,11575,2.39912939071655
53,2,2,7,2018,52.1743,20.9902,14038,2.36495518684387
73,3,0,3,2000,52.322,20.9525,7603,0.75384533405304
78,3,4,5,1997,52.2438,20.9221,7654,0.706616759300232
42,2,1,3,1955,52.1902,20.9524,11189,2.85629272460937
73,3,7,10,1978,52.2936,20.9265,6809,0.553454875946045
55,3,1,4,1937,52.19832,21.01715,14000,1.90852379798889
73,6,6,10,1982,52.2269,21.0957,6987,0.850237250328064
45,2,1,5,2003,52.242,20.8962,10667,1.76564383506775
66,3,0,4,2003,52.1942,21.0347,8485,2.05975151062012
21,1,8,15,1968,52.23313,21.019,17620,2.53053998947144
73,3,7,10,1978,52.29359,20.92645,6809,0.553454875946045
81,3,2,5,2000,52.131949,21.062937,12470,2.32636451721191
50,2,2,12,2010,52.244769,20.962182,12400,2.19406700134277
39,2,11,15,1980,52.237,20.9903,12539,0.674985766410828
51,2,3,3,1952,52.216955,20.97472,10000,2.07355499267578
36,2,2,3,1950,52.278865,20.940172,10806,0.0512011051177979
82,4,6,7,2019,52.233171,20.978851,18281,2.862553358078
60,3,10,17,2018,52.234063,21.102957,10417,2.79220008850098
62,3,2,7,1982,52.251645,20.920724,7581,1.56956958770752
79,3,4,5,2008,52.2592,20.9363,11013,2.11594033241272
71,2,3,4,1937,52.2167,21.017,11817,1.0202202796936
60,3,10,17,2018,52.234,21.1035,10417,2.8025381565094
60.9,2,0,5,1993,52.1444,21.0656,9853,2.03716945648193
33,1,6,9,1949,52.22036,21.011481,16637,1.54255723953247
45,2,2,3,1968,52.261673,20.982992,10223,1.7693932056427
33,2,3,5,2020,52.259419,21.039462,13637,0.355411052703857
71,3,3,3,1932,52.267779,20.981094,12212,0.286815762519836
35,2,5,12,1980,52.1941,21.0621,10000,1.05114245414734
24,1,5,12,2019,52.2405,21.0342,18232,0.355411052703857
78,3,0,4,1939,52.2275,21.0411,11783,1.81999707221985
70,3,3,3,2003,52.2027,20.9297,8488,1.47066521644592
38,2,2,4,1950,52.2775,20.9455,9895,1.22309613227844
63,3,2,3,1993,52.3222,20.9493,7858,1.31443190574646
48,2,9,11,1968,52.2391,21.0096,13959,1.17772936820984
41,2,3,3,1951,52.2005,21.0104,10220,1.19227385520935
57,2,11,12,1999,52.1403,21.0589,8948,1.05630850791931
55,3,1,4,1937,52.200884,21.011302,14000,1.92264318466187
52,2,3,3,1952,52.2168,20.9755,9808,2.1039674282074
53,3,2,4,1950,52.2469,20.9476,9246,0.734471559524536
48,2,0,3,1961,52.1925,21.0104,9584,0.873404979705811
56,2,0,6,2007,52.1942,21.0347,12929,2.22917914390564
48,2,0,3,1961,52.1942,21.0347,9584,0.518866300582886
40,2,2,2,2019,52.2926,20.9394,10950,2.78507852554321
48,2,0,3,1961,52.1925,21.0104,9605,0.553454875946045
40,2,3,4,2011,52.24053,21.034167,9125,2.67387175559998
134.91,3,3,3,2009,52.2471,20.9273,6820,1.53513717651367
66.1,3,1,5,2001,52.222721,21.068551,9592,1.56752347946167
31,1,7,10,1974,52.181,21.0118,12097,2.17566585540771
63,3,4,6,1986,52.2417,21.0841,9508,1.50256323814392
89,3,1,6,2008,52.1986,21.0464,12248,2.45031666755676
41,2,1,4,2009,52.1554,21.0178,12440,1.80795407295227
82.5,4,2,2,2008,52.1616,21.1247,6304,1.91533064842224
98,4,0,3,1994,52.136586,21.050255,10103,1.89436960220337
44,2,7,12,2020,52.22298,20.9395,10682,0.355411052703857
54,2,3,4,2006,52.259,20.936,12500,2.39912939071655
40,2,2,3,1961,52.1925,21.0104,11750,1.92350912094116
57,2,1,7,2001,52.1841,20.868,7632,1.15790104866028
92,4,3,4,2006,52.1639,21.0754,9965,0.948916792869568
165,3,7,9,2004,52.24053,21.034167,17576,1.97794389724731
60,2,1,8,2003,52.24053,21.034167,11082,1.77167916297913
31,2,0,2,2019,52.24053,21.034167,8929,0.355411052703857
36,2,2,4,1960,52.2044,20.9748,12084,2.03852391242981
55.2,3,2,10,1984,52.206349,21.048879,9040,1.1370906829834
49,3,5,6,1954,52.251668,21.038718,8368,0.553454875946045
32,1,6,10,1978,52.299129,21.047927,8500,1.88621068000793
120,4,7,7,1936,52.237811,21.021668,14834,1.39330220222473
65,3,1,4,1930,52.22598,21.03449,19231,2.37524509429932
69,3,2,2,2003,52.20105,20.92666,8611,2.43376421928406
63,2,2,4,2010,52.158041,21.066512,10000,2.01276087760925
62,3,1,7,2019,52.1764,20.9935,12888,2.85797715187073
48,2,9,12,1975,52.1752,21.055,8334,0.553454875946045
88.95,4,3,4,1992,52.25168,21.0367,9984,1.6329357624054
37,2,1,6,2012,52.198333,20.924922,10271,0.553454875946045
46.81,2,2,3,1980,52.24477,21.07862,9614,1.91938757896423
44,2,9,30,2006,52.23338,20.95718,15532,2.71053075790405
78,4,1,6,2019,52.238075,20.962137,10257,1.00148725509644
101,4,7,9,1997,52.225148,21.037097,11317,0.93996274471283
28,1,1,2,1932,52.268831,20.98025,13572,0.853787541389465
55,3,1,4,1937,52.200884,21.011302,14000,1.92264318466187
77,3,1,6,2008,52.19184,20.98884,12337,1.87290358543396
65,3,3,5,1956,52.200862,21.00103,10000,0.916466474533081
40,2,3,10,1970,52.286799,21.025136,7500,0.709446787834168
45,2,1,5,2003,52.243344,20.898543,10334,1.83763670921326
42,2,1,3,1955,52.190184,20.952435,11189,2.82083654403687
45,2,1,8,1955,52.251013,20.997956,16667,1.30649161338806
44,2,4,4,1956,52.214081,20.974166,9773,0.857554435729981
34,2,1,8,1952,52.226622,21.012752,14265,1.98258471488953
31,2,6,7,2019,52.176501,20.992745,11259,0.355411052703857
62,3,1,3,1975,52.23658,20.908383,8500,0.955157279968262
34,1,3,4,1920,52.220238,20.98244,10206,0.423518180847168
48,3,2,4,1965,52.234063,21.102957,8230,1.87976217269897
54,2,6,10,2010,52.276242,20.954369,11019,2.03746676445007
53,3,1,3,1980,52.145056,21.045362,8585,0.397899150848389
28,1,5,7,2020,52.222626,20.939106,10000,0.355411052703857
51,2,3,3,1970,52.1841,20.9737,8824,0.261573076248169
47,3,1,2,1950,52.254229,21.046366,9788,2.22237849235535
49,2,6,9,1970,52.249942,20.98599,10327,0.94976532459259
46,2,3,4,1953,52.235696,20.976673,9566,0.845661640167236
57,3,11,15,1980,52.178975,21.058128,8404,0.00105512142181396
34,1,11,16,1972,52.23768,20.991884,10442,1.76695704460144
56,3,11,15,1979,52.281956,20.931195,9054,0.307326197624207
36,2,4,4,1962,52.271253,20.951526,9028,0.271960854530334
56,2,3,3,2001,52.130084,21.077051,10697,1.69082474708557
39,2,2,3,1948,52.215535,21.043389,12693,0.627059817314148
31,2,7,7,2019,52.176501,20.992745,11259,0.355411052703857
71,3,10,16,2006,52.234669,20.990782,11677,2.72555422782898
154,4,1,2,2013,52.16101,21.182461,5189,2.57863736152649
39,2,1,3,2001,52.184711,21.133207,7949,2.85663485527039
40,2,2,3,1961,52.190575,21.009336,11750,1.91721105575562
91,3,3,5,2005,52.259153,20.936253,11979,1.98967242240906
91,4,3,4,2006,52.163879,21.075379,10074,2.37200617790222
68,3,2,5,1997,52.247987,21.1002,7721,1.59238600730896
32,1,3,9,1980,52.174755,21.053247,10313,1.49308109283447
94,3,2,4,1932,52.22241,21.0154,20213,0.728244066238403
54,2,2,5,1933,52.264149,21.040017,9797,1.32075071334839
29,1,3,7,1974,52.268191,20.958572,10932,0.704811096191406
84,4,4,19,1983,52.240865,21.090346,7739,1.91729521751404
36,2,2,7,1955,52.213386,21.021484,12195,0.234638333320618
48,2,0,3,1961,52.190746,21.012211,9792,0.763489603996277
35,2,8,10,1989,52.250151,20.922925,10800,0.199939846992493
48,2,0,3,1961,52.190983,21.010312,9730,0.750160813331604
66,3,1,2,2005,52.21917,21.2352,7788,1.35658431053162
76,3,3,4,1991,52.23,21.08,7369,1.34153938293457
84,4,3,4,1998,52.21917,21.2352,5953,1.94308280944824
73,3,1,2,1996,52.19622,21.17823,6850,1.92347645759583
48,3,3,3,1968,52.23059,21.06051,11355,2.42188549041748
37,2,0,4,1960,52.245156,20.986029,11109,0.63775372505188
57,3,2,2,2015,52.34327,21.05006,5790,1.70551538467407
58.9,3,9,10,1971,52.309999,21.050001,7810,0.975232601165772
75,4,0,3,1864,52.245157,21.018089,21000,2.59901118278503
52,3,3,5,2019,52.33206,20.935744,7108,0.553454875946045
49,3,2,4,1975,52.194927,20.900891,8572,2.88572883605957
44,2,0,4,1972,52.18161,21.045736,11478,1.79777574539185
70,2,4,5,1954,52.207976,21.010421,9129,1.63305640220642
155,5,2,2,2013,52.216765,21.163973,5742,0.72623884677887
86.4,3,3,4,2011,52.157212,21.078594,12450,2.56909894943237
74,4,8,12,1978,52.279561,20.922963,12568,1.10886740684509
44,2,0,4,1972,52.1816,21.0457,11478,0.984641671180725
68,3,2,5,1997,52.2455,21.1035,7721,1.51618719100952
80,3,2,3,2006,52.240766,21.12472,8563,1.95425844192505
54,3,1,5,2015,52.156069,21.020824,12963,2.63857126235962
45,2,1,3,1939,52.257283,21.052551,9978,2.11764621734619
45,3,2,10,1950,52.225072,21.03537,13778,1.50605154037476
49,2,0,4,1952,52.260651,21.03297,8511,0.887562870979309
43,2,0,2,2003,52.311435,21.079247,6721,1.73226022720337
58,2,5,8,2009,52.240163,20.93254,12000,2.03237366676331
37,2,0,3,2002,52.15177,21.05509,8109,1.43272423744202
45,2,6,7,2018,52.23338,20.95718,12398,2.33059191703796
46,2,4,7,1999,52.198738,21.038769,9750,1.12167358398438
36,2,7,7,2020,52.31361,20.99944,7362,0.355411052703857
74,4,8,12,1978,52.279561,20.922963,12568,1.10886740684509
88,3,6,6,2009,52.1774,21.04562,9091,1.91194820404053
55,3,1,5,1937,52.20909,21.00813,14000,1.79052209854126
62,2,1,5,2007,52.282382,21.065368,9033,1.89451289176941
44,2,2,2,1950,52.201598,21.002735,11114,0.671093344688416
41,2,2,2,2010,52.31624,21.075061,8415,2.02039766311645
40,2,2,7,2019,52.29556,20.93962,10950,2.02418160438538
62,3,2,6,2019,52.19832,21.01715,14500,2.48909306526184
70,4,0,4,1965,52.23338,20.95718,10186,1.7715847492218
54,3,6,10,1968,52.201273,21.010973,13149,1.85361838340759
74,3,1,4,2002,52.264779,20.952046,10100,2.18703460693359
44,2,3,4,1950,52.25039,21.082187,8523,0.660907030105591
